time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner,link
2022-06-11 08:02:03,Fee,,,,,ALGO,0.001,Group Combined Fees - gamSL24VwpNp0jTB/W8CF0KjjQgEqTZDItC4laEQ25A=,2 txns. ,Algorand Network,https://allo.info/tx/group/gamSL24VwpNp0jTB/W8CF0KjjQgEqTZDItC4laEQ25A=
2022-06-11 08:52:06,Staking Rewards,,,YLDY,0.022576,ALGO,0.003,Combined Group - 2m6T45gWSiBlUXzRp+AjfE+peyCWHeJgbVnW6xUnXaY=,Yieldly : T5 Staking : Claim,Yieldly,https://allo.info/tx/group/2m6T45gWSiBlUXzRp+AjfE+peyCWHeJgbVnW6xUnXaY=
2022-06-11 08:54:07,Fee,,,,,ALGO,0.001,KAPCV232QGITTBPJ3BRONTAAYF5CIPL4JMF5LUBWZE67QLXNJVYQ,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/KAPCV232QGITTBPJ3BRONTAAYF5CIPL4JMF5LUBWZE67QLXNJVYQ
2022-06-11 08:54:24,Fee,,,,,ALGO,0.001,I2FK4AVUPIBRDK2KCNQ5OH3GXP4F4GCKFINCRXKICUTPACL7VJCA,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/I2FK4AVUPIBRDK2KCNQ5OH3GXP4F4GCKFINCRXKICUTPACL7VJCA
2022-06-11 08:55:29,Staking Deposit,YLDY,0.022579,,,ALGO,0.003,Combined Group - AWoB3R49GIHfkG8Oi3V2hdkpC3Q/HzYjDtGCpE3Ij5Q=,Yieldly : T3 Staking : Deposit,Yieldly,https://allo.info/tx/group/AWoB3R49GIHfkG8Oi3V2hdkpC3Q/HzYjDtGCpE3Ij5Q=
2022-06-11 09:05:40,Airdrop,,,AFD,2.02008016,,,BLHYILDRP26VBABZIZ6MHPMQNGEPZ6V55Q276LAVNFK33MA3WNEA,Airdrop,Algorand Faucet Drops - Airdrop wallet,https://lora.algokit.io/mainnet/transaction/BLHYILDRP26VBABZIZ6MHPMQNGEPZ6V55Q276LAVNFK33MA3WNEA
2022-06-11 19:34:50,Staking Withdrawal,,,YLDY/ALGO LP Token,0.1,ALGO,0.003,Combined Group - gYir4063FEk14KmaA9ra0InhOQ8MQfgMjRhmAPfcQZ4=,Yieldly : T5 Staking : Withdrawal,Yieldly,https://allo.info/tx/group/gYir4063FEk14KmaA9ra0InhOQ8MQfgMjRhmAPfcQZ4=
2022-06-11 19:38:12,Remove Liquidity,,,YLDY,2.601579,,,(Group- Z+YC2...) - NKFUQ4KXGBPWYJKV7YA6BYI2KQCUJZRICBIWOGSFKGCJZAXIJ5RA,Tinyman : Tinyman AMM v1/1.1 : Remove Liquidity ,Tinyman,https://lora.algokit.io/mainnet/transaction/(Group- Z+YC2...) - NKFUQ4KXGBPWYJKV7YA6BYI2KQCUJZRICBIWOGSFKGCJZAXIJ5RA
2022-06-11 19:38:12,Remove Liquidity,,,ALGO,0.006136,,,(Group- Z+YC2...) - 6J56KH5CWMHPNICN5YMX65X4YVUCHET2VIP7BT5ST7ZJ7XQ5D27A,Tinyman : Tinyman AMM v1/1.1 : Remove Liquidity ,Tinyman,https://lora.algokit.io/mainnet/transaction/(Group- Z+YC2...) - 6J56KH5CWMHPNICN5YMX65X4YVUCHET2VIP7BT5ST7ZJ7XQ5D27A
2022-06-11 19:38:12,Return LP Tokens,YLDY/ALGO LP Token,0.1,,,ALGO,0.005,Combined Group - Z+YC2NY7YDORQcdbsYVh9KNX+lEJreF0HLnuSdAt0oQ=,Tinyman : Tinyman AMM v1/1.1 : Remove Liquidity,Tinyman,https://allo.info/tx/group/Z+YC2NY7YDORQcdbsYVh9KNX+lEJreF0HLnuSdAt0oQ=
2022-06-11 19:40:18,Receive Slippage,,,YLDY,0.026279,ALGO,0.003,Combined Group - zR3PJr9C9A2n9qJXwYC/wksLCyuKjc/129+kHXYGn0w=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/zR3PJr9C9A2n9qJXwYC/wksLCyuKjc/129+kHXYGn0w=
2022-06-11 19:40:27,Receive Slippage,,,ALGO,0.000062,ALGO,0.003,Combined Group - kwaLRAgyfClSLuSkWFhJYLVN3sC0xqqdD0I61srj0D4=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/kwaLRAgyfClSLuSkWFhJYLVN3sC0xqqdD0I61srj0D4=
2022-06-11 19:41:59,Staking Rewards,,,YLDY,0.020282,ALGO,0.003,Combined Group - pqQXNBCmS12LqvcdQGHdgH4gSr6comaBxCOPBwfhoHs=,Yieldly : T5 Staking : Claim,Yieldly,https://allo.info/tx/group/pqQXNBCmS12LqvcdQGHdgH4gSr6comaBxCOPBwfhoHs=
2022-06-12 09:05:37,Airdrop,,,AFD,2.02412032,,,UNAYG4ARALRQ7ECUDUPSSGGAIG3JXXLOUVR5TTKZAFOF7FSDCOWQ,Airdrop,Algorand Faucet Drops - Airdrop wallet,https://lora.algokit.io/mainnet/transaction/UNAYG4ARALRQ7ECUDUPSSGGAIG3JXXLOUVR5TTKZAFOF7FSDCOWQ
2022-06-12 09:14:51,Fee,,,,,ALGO,0.001,O4KWARI6PZ26AHBUU3TSS4O3A6IEZBMPYOGAIMZL24QEGV3YRMZA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/O4KWARI6PZ26AHBUU3TSS4O3A6IEZBMPYOGAIMZL24QEGV3YRMZA
2022-06-12 09:15:12,Sell,ALGO,0.152537,ALGF,10.,ALGO,0.004,Combined Group - ZzB5XTSJLNgxBTaOz5I1dyYN8pq953wksBbwQEq2kEg=,Tinyman : Tinyman AMM v1/1.1 : Swap (Buy),Tinyman,https://allo.info/tx/group/ZzB5XTSJLNgxBTaOz5I1dyYN8pq953wksBbwQEq2kEg=
2022-06-12 09:15:34,Receive Slippage,,,ALGO,0.001509,ALGO,0.003,Combined Group - d4XqZASqL4YcHVoW3yPSEG8a0MbCT1fmK0856SEaFEw=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/d4XqZASqL4YcHVoW3yPSEG8a0MbCT1fmK0856SEaFEw=
2022-06-12 09:16:39,Fee,,,,,ALGO,0.001,GNTLJPYXCMEQYWT33TQFEM77Z6NSVOJFQE4FEKJRHOSFG6RDG6OQ,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/GNTLJPYXCMEQYWT33TQFEM77Z6NSVOJFQE4FEKJRHOSFG6RDG6OQ
2022-06-12 09:17:31,Staking Deposit,ALGF,10.,,,ALGO,0.002,Combined Group - B1rWxyoLSIJVGMUEbO1ovEgbVCFGlY+uBudjjT4LxZY=,AlgoFund : Staking : Deposit,Algofund,https://allo.info/tx/group/B1rWxyoLSIJVGMUEbO1ovEgbVCFGlY+uBudjjT4LxZY=
2022-06-12 09:20:03,Staking Withdrawal,,,ALGF,0.01,ALGO,0.003,Combined Group - vpZnh6XZdsC8hGsoPQGV332e/JhvW1ep+Phosd1PpEk=,AlgoFund : Staking : Withdrawal,Algofund,https://allo.info/tx/group/vpZnh6XZdsC8hGsoPQGV332e/JhvW1ep+Phosd1PpEk=
2022-06-12 19:30:27,Staking Rewards,,,ALGF,0.001714,ALGO,0.003,Combined Group - qoYyISCFfL2RpQ4KLdQhYUb5YJknPfOjRnKTExWVCSg=,AlgoFund : Staking : Claim,Algofund,https://allo.info/tx/group/qoYyISCFfL2RpQ4KLdQhYUb5YJknPfOjRnKTExWVCSg=
2022-06-12 19:39:29,Deposit,ALGO,3.199,,,ALGO,0.002,Combined Group - ixh7xXKiP7crcybGivM+tTsiEVrLFNT/UTmM1tMd3fE=,Algofi : Lending Market v1 : Initialize Account,Algofi - Inital Escrow,https://allo.info/tx/group/ixh7xXKiP7crcybGivM+tTsiEVrLFNT/UTmM1tMd3fE=
2022-06-12 19:40:25,Collateral Deposit,ALGO,5.,,,ALGO,0.016,Combined Group - kQWrt813P0KB8nG67DUcsbYBvHZCNW2XRi4PvtQbjjA=,Algofi : Lending Market v1 : Mint to Collateral,Algofi,https://allo.info/tx/group/kQWrt813P0KB8nG67DUcsbYBvHZCNW2XRi4PvtQbjjA=
2022-06-12 19:41:25,Borrow,,,STBL,0.1,ALGO,0.015,Combined Group - m6qOMW5lvos/2fBnQvP7bsfrFmmCDTJKmNqofNo9e08=,Algofi : Lending Market v1 : Borrow,Algofi,https://allo.info/tx/group/m6qOMW5lvos/2fBnQvP7bsfrFmmCDTJKmNqofNo9e08=
2022-06-13 09:05:39,Airdrop,,,AFD,2.02816856,,,6T47DOAFF37UYLNKJLU6WEAE6RX2JBDCTH6MJDK3QM4PLCGHMWLQ,Airdrop,Algorand Faucet Drops - Airdrop wallet,https://lora.algokit.io/mainnet/transaction/6T47DOAFF37UYLNKJLU6WEAE6RX2JBDCTH6MJDK3QM4PLCGHMWLQ
2022-06-14 03:17:42,Receive,,,ALGO,5.,,,ZG2SLY7KHOFPBTNOXNMQBR62XBFH4QIGEQLPKB4ME7FKJDC6YVLQ,Receiver,R6HMZIHUFPPFOOKO2ZBFA3M5ZGZ27ON67BOAIPTPQRPICNV75BWDLNFALE,https://lora.algokit.io/mainnet/transaction/ZG2SLY7KHOFPBTNOXNMQBR62XBFH4QIGEQLPKB4ME7FKJDC6YVLQ
2022-06-14 09:05:41,Airdrop,,,AFD,2.03222489,,,5K432FYRGKI34ECJUIAWFLHV4G5YMYTDYUN3T5LL5QCUQ5F6D5UQ,Airdrop,Algorand Faucet Drops - Airdrop wallet,https://lora.algokit.io/mainnet/transaction/5K432FYRGKI34ECJUIAWFLHV4G5YMYTDYUN3T5LL5QCUQ5F6D5UQ
2022-06-14 18:13:04,Fee,,,,,ALGO,0.001,SXRTABQ3IXSB74EJ3V7UPBEBBYX34EXWIGJ7BJEFQL57R7C5K2YQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/SXRTABQ3IXSB74EJ3V7UPBEBBYX34EXWIGJ7BJEFQL57R7C5K2YQ
2022-06-14 18:13:17,Receive,,,fALGO,0.995646,,,(Group- j1TqM...) - InnerTxn #1 - KIFWL...,2 txns.  ,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ,https://lora.algokit.io/mainnet/transaction/KIFWLM43IT7QTDB62B7RX4VJWOYRQWR55XAZKOMTRJAGD4MPXLBQ
2022-06-14 18:13:17,Send,ALGO,1.,,,,,(Group- j1TqM...) - XWYQVWOQNVFVMSX5EVN6MKNT32RP4QVTJUNTCAOBGFPWA36NMPVQ,2 txns.  ,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ,https://lora.algokit.io/mainnet/transaction/(Group- j1TqM...) - XWYQVWOQNVFVMSX5EVN6MKNT32RP4QVTJUNTCAOBGFPWA36NMPVQ
2022-06-14 18:13:17,Fee,,,,,ALGO,0.003,Group Combined Fees - j1TqM6P5BojZqMGnokenyu7Jlk49rROzMEO3buo6ZqY=,2 txns. ,Algorand Network,https://allo.info/tx/group/j1TqM6P5BojZqMGnokenyu7Jlk49rROzMEO3buo6ZqY=
2022-06-14 18:14:14,Fee,,,,,ALGO,0.001,XAX7MAWLMSNA6KKYOT6MZGLLYYQ75PM23Q5SNEODNT3BOFINIEYQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/XAX7MAWLMSNA6KKYOT6MZGLLYYQ75PM23Q5SNEODNT3BOFINIEYQ
2022-06-14 18:14:27,Send,ALGO,0.4355,,,,,(Group- 7utZT...) - 73QLZVDL3UOU2R6AAAT63LUTDSD4ZQ7PXO7FIREF7JWI7LKWMHWQ,2 txns.  ,5NZ3X5443EQ4XWKPPQE3JYRLRNQ4HOVIZC4HYRUQJ7SZ2EHTTWKXI2KQRA,https://lora.algokit.io/mainnet/transaction/(Group- 7utZT...) - 73QLZVDL3UOU2R6AAAT63LUTDSD4ZQ7PXO7FIREF7JWI7LKWMHWQ
2022-06-14 18:14:27,Fee,,,,,ALGO,0.004,Group Combined Fees - 7utZTCBKLFAxgZNAe8vweqiW9FSqteq9dD1Z/1laUzg=,2 txns. ,Algorand Network,https://allo.info/tx/group/7utZTCBKLFAxgZNAe8vweqiW9FSqteq9dD1Z/1laUzg=
2022-06-14 18:14:40,Receive,,,USDt,0.1,,,(Group- hKNB9...) - InnerTxn #1 - 4HMJA...,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/4HMJADAUQOCAIFFUR2KFJRW3ZU6XVSD46WLGJSGYLC4IG3WJFSVQ
2022-06-14 18:14:40,Send,fALGO,0.483465,,,,,(Group- hKNB9...) - OO7PGW62A7LMQWI5RWOWKFDQT5KZ7NAUXPPYBWFSSAKFFJ4CGRZA,Folks Finance : appDB match : USDt (Pool) ,5NZ3X5443EQ4XWKPPQE3JYRLRNQ4HOVIZC4HYRUQJ7SZ2EHTTWKXI2KQRA,https://lora.algokit.io/mainnet/transaction/(Group- hKNB9...) - OO7PGW62A7LMQWI5RWOWKFDQT5KZ7NAUXPPYBWFSSAKFFJ4CGRZA
2022-06-14 18:14:40,Fee,,,,,ALGO,0.006,Group Combined Fees - hKNB9wzdmluBxSYsTBzZFlG70d0E7zmkAASuPVqR8Lw=,Folks Finance : appDB match : USDt (Pool),Algorand Network,https://allo.info/tx/group/hKNB9wzdmluBxSYsTBzZFlG70d0E7zmkAASuPVqR8Lw=
2022-06-14 18:36:27,Receive,,,ALGO,0.100437,,,(Group- iISKn...) - InnerTxn #1 - B4BPT...,2 txns.  ,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ,https://lora.algokit.io/mainnet/transaction/B4BPT6M44U3XG4RAB5VGAN7T2LCDMROXKFDBGW45ABS7SGSAWUIQ
2022-06-14 18:36:27,Send,fALGO,0.1,,,,,(Group- iISKn...) - K4GA3ZBFA4RXVOZWHSURQBOM6TKLZYY45G4UDYOZZYMAXSO4EGSA,2 txns.  ,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ,https://lora.algokit.io/mainnet/transaction/(Group- iISKn...) - K4GA3ZBFA4RXVOZWHSURQBOM6TKLZYY45G4UDYOZZYMAXSO4EGSA
2022-06-14 18:36:27,Fee,,,,,ALGO,0.003,Group Combined Fees - iISKn9xZJfoafT5O3kiYmUzWos+j4Sv/VHgDv0JduwY=,2 txns. ,Algorand Network,https://allo.info/tx/group/iISKn9xZJfoafT5O3kiYmUzWos+j4Sv/VHgDv0JduwY=
2022-06-14 18:37:24,Send,fALGO,0.1,,,ALGO,0.001,TYPFKLWTVWNTZ6KACCBHWH4L6KBYV6JHTCLB7CW3REF52QQJ5E7Q,Sender,5NZ3X5443EQ4XWKPPQE3JYRLRNQ4HOVIZC4HYRUQJ7SZ2EHTTWKXI2KQRA,https://lora.algokit.io/mainnet/transaction/TYPFKLWTVWNTZ6KACCBHWH4L6KBYV6JHTCLB7CW3REF52QQJ5E7Q
2022-06-14 18:38:47,Fee,,,,,ALGO,0.001,QX5FGFIGKHKIOEJSW7RZEXU5Y76TWF6ZBUP5LLLGWOHCZ22FKDYA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/QX5FGFIGKHKIOEJSW7RZEXU5Y76TWF6ZBUP5LLLGWOHCZ22FKDYA
2022-06-14 18:39:04,Receive,,,frUSDt,0.000001,,,(Group- VsRf3...) - InnerTxn #1 - Q4OAU...,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/Q4OAUVRL6UID4VHMB3IQOAIF2AXSAU7NP5OV7A53WOTSRBQLBELQ
2022-06-14 18:39:04,Send,USDt,0.05,,,,,(Group- VsRf3...) - SKVZYOOEAKOXES67CNQ4HT57I76646K6SEH2MKGNSUD7TJW7CO4Q,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/(Group- VsRf3...) - SKVZYOOEAKOXES67CNQ4HT57I76646K6SEH2MKGNSUD7TJW7CO4Q
2022-06-14 18:39:04,Fee,,,,,ALGO,0.008,Group Combined Fees - VsRf3DJ9kiKtKLwle40CKXYjUquLZTE6EJWpu97lUeA=,Folks Finance : appDB match : USDt (Pool),Algorand Network,https://allo.info/tx/group/VsRf3DJ9kiKtKLwle40CKXYjUquLZTE6EJWpu97lUeA=
2022-06-14 18:41:24,Send,ALGO,0.33296,,,,,(Group- xFBXD...) - NQVDLRD2P6FRXCK5USFVY4XX2S3G4PAZKPOI3KKC75VO3P7C44IQ,Pact : appDB match : USDt/ALGO Liquidity Pool ,Pact - USDt/ALGO Liquidity Pool,https://lora.algokit.io/mainnet/transaction/(Group- xFBXD...) - NQVDLRD2P6FRXCK5USFVY4XX2S3G4PAZKPOI3KKC75VO3P7C44IQ
2022-06-14 18:41:24,Receive,,,USDt,0.1,,,(Group- xFBXD...) - InnerTxn #1 - GNACV...,Pact : appDB match : USDt/ALGO Liquidity Pool ,Pact - USDt/ALGO Liquidity Pool,https://lora.algokit.io/mainnet/transaction/GNACV2O56WEYJKTXDMZF7MV2SGLDQLM2FVXFWAMC5ZZ23FGBTCXQ
2022-06-14 18:41:24,Fee,,,,,ALGO,0.003,Group Combined Fees - xFBXDFCuE3ijBAVunDEEh/5yehN+4THfX/Q6d7M4TJE=,Pact : appDB match : USDt/ALGO Liquidity Pool,Algorand Network,https://allo.info/tx/group/xFBXDFCuE3ijBAVunDEEh/5yehN+4THfX/Q6d7M4TJE=
2022-06-14 18:41:54,Receive,,,frUSDt,0.000001,,,(Group- GbRqS...) - InnerTxn #1 - P6ENB...,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/P6ENBSCVZUKFNOQOMNEGZQHJ2SSBULEKQ4KDQC3DVQGVQYUTYNKA
2022-06-14 18:41:54,Receive,,,USDt,0.000002,,,(Group- GbRqS...) - InnerTxn #2 - P6ENB...,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/P6ENBSCVZUKFNOQOMNEGZQHJ2SSBULEKQ4KDQC3DVQGVQYUTYNKA
2022-06-14 18:41:54,Receive,,,fALGO,0.583465,,,(Group- GbRqS...) - InnerTxn #1 - PYK4S...,Folks Finance : appDB match : USDt (Pool) ,5NZ3X5443EQ4XWKPPQE3JYRLRNQ4HOVIZC4HYRUQJ7SZ2EHTTWKXI2KQRA,https://lora.algokit.io/mainnet/transaction/PYK4SUK5OWSNMMIZTAMAXJU7Z2ZO6HFBBRVDCIMWTE34Q5QT33DA
2022-06-14 18:41:54,Send,USDt,0.050004,,,,,(Group- GbRqS...) - JFFTDKPRJC3WNEOLLYO6VACIARMI3G66SV6JUOLNNBT3MFBI4HJA,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/(Group- GbRqS...) - JFFTDKPRJC3WNEOLLYO6VACIARMI3G66SV6JUOLNNBT3MFBI4HJA
2022-06-14 18:41:54,Fee,,,,,ALGO,0.008,Group Combined Fees - GbRqSbjFcjmet01AJ3VO6nFwo4Vu24NQwCSrNR7FToA=,Folks Finance : appDB match : USDt (Pool),Algorand Network,https://allo.info/tx/group/GbRqSbjFcjmet01AJ3VO6nFwo4Vu24NQwCSrNR7FToA=
2022-06-14 19:42:35,Fee,,,,,ALGO,0.001,W7HSG4DC64R7CKBZ7DZVOUDZLUB2LEIB4E7CYTIGLJYYVVHQDJWQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/W7HSG4DC64R7CKBZ7DZVOUDZLUB2LEIB4E7CYTIGLJYYVVHQDJWQ
2022-06-14 19:42:53,Receive,,,fUSDt,0.099748,,,(Group- 2iqR1...) - InnerTxn #1 - U3OVP...,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/U3OVPXRXQFUIK7VH4ZL25QZOX5T2KZTX2VGQV54HGZEYU5SOT4PQ
2022-06-14 19:42:53,Send,USDt,0.099998,,,,,(Group- 2iqR1...) - GMWR4WWBAN6LFQVTIJIAHQI7B6JCDI22NMWEKVFR2565XCCCEP6Q,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/(Group- 2iqR1...) - GMWR4WWBAN6LFQVTIJIAHQI7B6JCDI22NMWEKVFR2565XCCCEP6Q
2022-06-14 19:42:53,Fee,,,,,ALGO,0.003,Group Combined Fees - 2iqR1j5XSg1Qj/D8cRsUT98ztkFmecn+76xUdY83FjI=,Folks Finance : appDB match : USDt (Pool),Algorand Network,https://allo.info/tx/group/2iqR1j5XSg1Qj/D8cRsUT98ztkFmecn+76xUdY83FjI=
2022-06-15 09:05:39,Airdrop,,,AFD,2.03628934,,,UESBCHD5VDV4YQIWNG4ULRT47RARIAIUZJH5GPQB33MIDCSMGR7Q,Airdrop,Algorand Faucet Drops - Airdrop wallet,https://lora.algokit.io/mainnet/transaction/UESBCHD5VDV4YQIWNG4ULRT47RARIAIUZJH5GPQB33MIDCSMGR7Q
2022-06-15 10:33:17,Airdrop,,,STKE,0.77,,,OD3YSPL3ZXZANZZBEQ4Q4EHZFBV3LECRFYXOREFK6LSIZYIHV77A,Airdrop,AlgoStake - Airdrop wallet,https://lora.algokit.io/mainnet/transaction/OD3YSPL3ZXZANZZBEQ4Q4EHZFBV3LECRFYXOREFK6LSIZYIHV77A
2022-06-15 18:58:35,Receive,,,USDt,0.100002,,,(Group- x5Jgg...) - InnerTxn #1 - NYN5H...,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/NYN5HFC27PPIMQK7WPTVXDADLX2HVICFLUBNOWKADVSGCJ3OHMUA
2022-06-15 18:58:35,Send,fUSDt,0.099748,,,,,(Group- x5Jgg...) - YVRC3CIBSGSRX5FYVIWJ2XP24A64PGOJJVIROWH4GJZO35TFCEIA,Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/(Group- x5Jgg...) - YVRC3CIBSGSRX5FYVIWJ2XP24A64PGOJJVIROWH4GJZO35TFCEIA
2022-06-15 18:58:35,Fee,,,,,ALGO,0.003,Group Combined Fees - x5Jgg86nn7S9eeIfy7cMJ6vRTkaCOlNiU5HhnxPmXEQ=,Folks Finance : appDB match : USDt (Pool),Algorand Network,https://allo.info/tx/group/x5Jgg86nn7S9eeIfy7cMJ6vRTkaCOlNiU5HhnxPmXEQ=
